Date of Purchase,Old Purchaser Name,Purchaser,Denomination,Purchaser Group
7/12/2023,AMD ENGINEERING CONSULTANTS,AMD ENGINEERING CONSULTANTS,1000000,Others
7/12/2023,AMD ENGINEERING CONSULTANTS,AMD ENGINEERING CONSULTANTS,100000,Others
7/12/2023,AMD ENGINEERING CONSULTANTS,AMD ENGINEERING CONSULTANTS,100000,Others
7/12/2023,AMD ENGINEERING CONSULTANTS,AMD ENGINEERING CONSULTANTS,1000000,Others
7/12/2023,AMD ENGINEERING CONSULTANTS,AMD ENGINEERING CONSULTANTS,100000,Others
7/12/2023,AMD ENGINEERING CONSULTANTS,AMD ENGINEERING CONSULTANTS,100000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000,Others
7/12/2023,BIOLOGICAL E LIMITED,BIOLOGICAL E LTD,10000000,Others
7/12/2023,BIOLOGICAL E LIMITED,BIOLOGICAL E LTD,10000000,Others
7/12/2023,BIOLOGICAL E LIMITED,BIOLOGICAL E LTD,10000000,Others
7/12/2023,BIOLOGICAL E LIMITED,BIOLOGICAL E LTD,10000000,Others
7/12/2023,BIOLOGICAL E LIMITED,BIOLOGICAL E LTD,10000000,Others
7/12/2023,BOSE CONSTRUCTIONS,BOSE CONSTRUCTIONS,1000000,Others
7/12/2023,BOSE CONSTRUCTIONS,BOSE CONSTRUCTIONS,1000000,Others
7/12/2023,BOSE CONSTRUCTIONS,BOSE CONSTRUCTIONS,1000000,Others
7/12/2023,BOSE CONSTRUCTIONS,BOSE CONSTRUCTIONS,1000000,Others
7/12/2023,BOSE CONSTRUCTIONS,BOSE CONSTRUCTIONS,1000000,Others
7/12/2023,BSCPL INFRASTRUCTURE LIMITED,BSCPL INFRASTRUCTURE LTD,1000000,Others
7/12/2023,BSCPL INFRASTRUCTURE LIMITED,BSCPL INFRASTRUCTURE LTD,1000000,Others
7/12/2023,BSCPL INFRASTRUCTURE LIMITED,BSCPL INFRASTRUCTURE LTD,1000000,Others
7/12/2023,BSCPL INFRASTRUCTURE LIMITED,BSCPL INFRASTRUCTURE LTD,1000000,Others
7/12/2023,BSCPL INFRASTRUCTURE LIMITED,BSCPL INFRASTRUCTURE LTD,1000000,Others
7/12/2023,BUTTA HOSPITALITIES PVT LTD,BUTTA HOSPITALITIES PVT LTD,1000000,Others
7/12/2023,BUTTA HOSPITALITIES PVT LTD,BUTTA HOSPITALITIES PVT LTD,100000,Others
7/12/2023,BUTTA HOSPITALITIES PVT LTD,BUTTA HOSPITALITIES PVT LTD,100000,Others
7/12/2023,BUTTA HOSPITALITIES PVT LTD,BUTTA HOSPITALITIES PVT LTD,1000000,Others
7/12/2023,BUTTA HOSPITALITIES PVT LTD,BUTTA HOSPITALITIES PVT LTD,100000,Others
7/12/2023,BUTTA HOSPITALITIES PVT LTD,BUTTA HOSPITALITIES PVT LTD,100000,Others
7/12/2023,BUTTA HOSPITALITIES PVT LTD,BUTTA HOSPITALITIES PVT LTD,100000,Others
7/12/2023,BYRAPANENI SHIVARJUN RAO,BYRAPANENI SHIVARJUN RAO,100000,Others
7/12/2023,BYRAPANENI SHIVARJUN RAO,BYRAPANENI SHIVARJUN RAO,1000000,Others
7/12/2023,BYRAPANENI SHIVARJUN RAO,BYRAPANENI SHIVARJUN RAO,1000000,Others
7/12/2023,BYRAPANENI SHIVARJUN RAO,BYRAPANENI SHIVARJUN RAO,100000,Others
7/12/2023,BYRAPANENI SHIVARJUN RAO,BYRAPANENI SHIVARJUN RAO,100000,Others
7/12/2023,BYRAPANENI SHIVARJUN RAO,BYRAPANENI SHIVARJUN RAO,100000,Others
7/12/2023,BYRAPANENI SHIVARJUN RAO,BYRAPANENI SHIVARJUN RAO,100000,Others
7/12/2023,CYBER HOMES,CYBER HOMES,10000000,Others
7/12/2023,DINESHCHANDRA R AGRAWAL INFRACON PVT LTD,DINESHCHANDRA R AGRAWAL INFRACON PVT LTD,10000000,Others
7/12/2023,DINESHCHANDRA R AGRAWAL INFRACON PVT LTD,DINESHCHANDRA R AGRAWAL INFRACON PVT LTD,10000000,Others
7/12/2023,DINESHCHANDRA R AGRAWAL INFRACON PVT LTD,DINESHCHANDRA R AGRAWAL INFRACON PVT LTD,10000000,Others
7/12/2023,DOYEN ENGINEERING SERVICES PRIVATE,DOYEN ENGINEERING SERVICES PRIVATE,10000000,Others
7/12/2023,EAGLE INFRA INDIA LTD,EAGLE INFRA INDIA LTD,10000000,Others
7/12/2023,EAGLE INFRA INDIA LTD,EAGLE INFRA INDIA LTD,10000000,Others
7/12/2023,EAGLE INFRA INDIA LTD,EAGLE INFRA INDIA LTD,10000000,Others
7/12/2023,EAGLE INFRA INDIA LTD,EAGLE INFRA INDIA LTD,10000000,Others
7/12/2023,EVEREST ENTERPRISE,EVEREST ENTERPRISE,1000000,Others
7/12/2023,EVEREST ENTERPRISE,EVEREST ENTERPRISE,1000000,Others
7/12/2023,GANGADASU BASIVI REDDY,GANGADASU BASIVI REDDY,100000,Others
7/12/2023,GANGADASU BASIVI REDDY,GANGADASU BASIVI REDDY,100000,Others
7/12/2023,GANGADASU BASIVI REDDY,GANGADASU BASIVI REDDY,100000,Others
7/12/2023,GANGADASU BASIVI REDDY,GANGADASU BASIVI REDDY,100000,Others
7/12/2023,GANGADASU BASIVI REDDY,GANGADASU BASIVI REDDY,100000,Others
7/12/2023,GANGADASU BASIVI REDDY,GANGADASU BASIVI REDDY,100000,Others
7/12/2023,GANGADASU BASIVI REDDY,GANGADASU BASIVI REDDY,100000,Others
7/12/2023,GANGADASU BASIVI REDDY,GANGADASU BASIVI REDDY,100000,Others
7/12/2023,GANGES JUTE PRIVATE LTD,GANGES JUTE PRIVATE LTD,10000000,Others
7/12/2023,GOWREDDY HARIPRASAD REDDY,GOWREDDY HARIPRASAD REDDY,100000,Others
7/12/2023,GOWREDDY HARIPRASAD REDDY,GOWREDDY HARIPRASAD REDDY,100000,Others
7/12/2023,GOWREDDY HARIPRASAD REDDY,GOWREDDY HARIPRASAD REDDY,100000,Others
7/12/2023,GOWREDDY HARIPRASAD REDDY,GOWREDDY HARIPRASAD REDDY,100000,Others
7/12/2023,GOWREDDY HARIPRASAD REDDY,GOWREDDY HARIPRASAD REDDY,100000,Others
7/12/2023,HINDYS LAB PRIVATE LTD,HINDYS LAB PRIVATE LTD,10000000,Others
7/12/2023,HINDYS LAB PRIVATE LTD,HINDYS LAB PRIVATE LTD,10000000,Others
7/12/2023,HINDYS LAB PRIVATE LTD,HINDYS LAB PRIVATE LTD,10000000,Others
7/12/2023,HINDYS LAB PRIVATE LTD,HINDYS LAB PRIVATE LTD,10000000,Others
7/12/2023,HINDYS LAB PRIVATE LTD,HINDYS LAB PRIVATE LTD,10000000,Others
7/12/2023,ICONICA PROJECTS,ICONICA PROJECTS,10000000,Others
7/12/2023,ISTAMSETTY SONY,ISTAMSETTY SONY,100000,Others
7/12/2023,ISTAMSETTY SONY,ISTAMSETTY SONY,1000000,Others
7/12/2023,ISTAMSETTY SONY,ISTAMSETTY SONY,100000,Others
7/12/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,KAMNA CREDITS AND PROMOTORS PVT LTD,10000000,Others
7/12/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,KAMNA CREDITS AND PROMOTORS PVT LTD,10000000,Others
7/12/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,KAMNA CREDITS AND PROMOTORS PVT LTD,10000000,Others
7/12/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,KAMNA CREDITS AND PROMOTORS PVT LTD,10000000,Others
7/12/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,KAMNA CREDITS AND PROMOTORS PVT LTD,10000000,Others
7/12/2023,KARTHIKEYA CONSTRUCTIONS,KARTHIKEYA CONSTRUCTIONS,10000000,Others
7/12/2023,KARTIKEYA INFRA,KARTIKEYA INFRA,100000,Others
7/12/2023,KARTIKEYA INFRA,KARTIKEYA INFRA,100000,Others
7/12/2023,KARTIKEYA INFRA,KARTIKEYA INFRA,100000,Others
7/12/2023,KARTIKEYA INFRA,KARTIKEYA INFRA,100000,Others
7/12/2023,KARTIKEYA INFRA,KARTIKEYA INFRA,100000,Others
7/12/2023,KARTIKEYA INFRA,KARTIKEYA INFRA,100000,Others
7/12/2023,KARTIKEYA INFRA,KARTIKEYA INFRA,100000,Others
7/12/2023,KARTIKEYA INFRA,KARTIKEYA INFRA,100000,Others
7/12/2023,KARTIKEYA INFRA,KARTIKEYA INFRA,100000,Others
7/12/2023,KMK DEVELOPERS PVT LTD ASHISH BHAS,KMK DEVELOPERS PVT LTD ASHISH BHAS,10000000,Others
7/12/2023,LCCPROJECTSPRIVATELIMITED,LCCPROJECTSPRIVATELTD,10000000,Others
7/12/2023,LCCPROJECTSPRIVATELIMITED,LCCPROJECTSPRIVATELTD,10000000,Others
7/12/2023,LCCPROJECTSPRIVATELIMITED,LCCPROJECTSPRIVATELTD,10000000,Others
7/12/2023,LCCPROJECTSPRIVATELIMITED,LCCPROJECTSPRIVATELTD,10000000,Others
7/12/2023,LCCPROJECTSPRIVATELIMITED,LCCPROJECTSPRIVATELTD,10000000,Others
7/12/2023,LCCPROJECTSPRIVATELIMITED,LCCPROJECTSPRIVATELTD,10000000,Others
7/12/2023,LCCPROJECTSPRIVATELIMITED,LCCPROJECTSPRIVATELTD,10000000,Others
7/12/2023,LCCPROJECTSPRIVATELIMITED,LCCPROJECTSPRIVATELTD,10000000,Others
7/12/2023,LCCPROJECTSPRIVATELIMITED,LCCPROJECTSPRIVATELTD,10000000,Others
7/12/2023,LCCPROJECTSPRIVATELIMITED,LCCPROJECTSPRIVATELTD,1000000,Others
7/12/2023,LCCPROJECTSPRIVATELIMITED,LCCPROJECTSPRIVATELTD,10000000,Others
7/12/2023,LCCPROJECTSPRIVATELIMITED,LCCPROJECTSPRIVATELTD,10000000,Others
7/12/2023,LCCPROJECTSPRIVATELIMITED,LCCPROJECTSPRIVATELTD,10000000,Others
7/12/2023,LCCPROJECTSPRIVATELIMITED,LCCPROJECTSPRIVATELTD,1000000,Others
7/12/2023,LCCPROJECTSPRIVATELIMITED,LCCPROJECTSPRIVATELTD,1000000,Others
7/12/2023,LCCPROJECTSPRIVATELIMITED,LCCPROJECTSPRIVATELTD,10000000,Others
7/12/2023,LCCPROJECTSPRIVATELIMITED,LCCPROJECTSPRIVATELTD,1000000,Others
7/12/2023,LCCPROJECTSPRIVATELIMITED,LCCPROJECTSPRIVATELTD,10000000,Others
7/12/2023,LCCPROJECTSPRIVATELIMITED,LCCPROJECTSPRIVATELTD,10000000,Others
7/12/2023,LCCPROJECTSPRIVATELIMITED,LCCPROJECTSPRIVATELTD,10000000,Others
7/12/2023,LCCPROJECTSPRIVATELIMITED,LCCPROJECTSPRIVATELTD,1000000,Others
7/12/2023,LCCPROJECTSPRIVATELIMITED,LCCPROJECTSPRIVATELTD,10000000,Others
7/12/2023,LCCPROJECTSPRIVATELIMITED,LCCPROJECTSPRIVATELTD,10000000,Others
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
7/12/2023,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,MEGHA ENGINEERING & INFRASTRUCTURES LTD,10000000,MEGHA ENGINEERING & INFRASTRUCTURES LTD
